Drug1_ID,Drug2_ID,Y,Neg samples
DB00938,DB01064,1,DB00519$h
DB00188,DB00252,1,DB00260$h
DB01609,DB08906,1,DB00465$h
DB00741,DB08895,1,DB00203$t
DB00765,DB01320,1,DB06769$t
DB00252,DB00956,1,DB00986$h
DB08903,DB09268,1,DB01202$h
DB00652,DB00921,1,DB00481$t
DB00363,DB01016,1,DB01053$t
DB06209,DB09211,1,DB00449$h
DB00199,DB00342,1,DB00355$h
DB00368,DB00449,1,DB00973$t
DB00619,DB08895,1,DB01189$t
DB00908,DB06702,1,DB09063$h
DB00248,DB01364,1,DB06176$h
DB00615,DB06228,1,DB00678$t
DB01095,DB06210,1,DB00669$t
DB00999,DB09282,1,DB05266$h
DB00436,DB01016,1,DB00351$t
DB00199,DB09227,1,DB00601$h
DB09030,DB09063,1,DB00605$t
DB00333,DB01100,1,DB00981$h
DB00976,DB01609,1,DB01185$h
DB00794,DB06414,1,DB01220$h
DB01138,DB01418,1,DB00838$h
DB01232,DB08439,1,DB01066$h
DB00732,DB00741,1,DB00356$h
DB08880,DB08895,1,DB01329$h
DB00196,DB00440,1,DB00798$t
DB00266,DB00338,1,DB00573$h
DB01095,DB02703,1,DB06282$h
DB00380,DB04817,1,DB04938$h
DB00390,DB01436,1,DB00898$t
DB00956,DB04908,1,DB01364$t
DB01656,DB06813,1,DB00694$h
DB00861,DB08976,1,DB00374$t
DB01041,DB09123,1,DB00480$h
DB00421,DB00537,1,DB08877$t
DB00450,DB06282,1,DB00384$h
DB00397,DB01291,1,DB01072$h
DB00186,DB00402,1,DB01010$t
DB00367,DB08794,1,DB09076$h
DB00541,DB05812,1,DB06268$h
DB01251,DB04868,1,DB01589$h
DB00199,DB00404,1,DB00333$t
DB00320,DB08873,1,DB01136$t
DB00187,DB00264,1,DB00126$t
DB00199,DB08867,1,DB00642$h
DB00193,DB00248,1,DB00860$h
DB00912,DB01067,1,DB01614$h
DB00461,DB00946,1,DB00625$t
DB04868,DB08873,1,DB00332$h
DB00839,DB01203,1,DB00481$t
DB00976,DB01018,1,DB00694$h
DB01254,DB06209,1,DB01212$t
DB02703,DB05521,1,DB00649$h
DB06700,DB09211,1,DB00210$t
DB00193,DB00246,1,DB00953$h
DB00619,DB01656,1,DB06786$h
DB00220,DB08907,1,DB00816$t
DB06605,DB08873,1,DB00513$t
DB00834,DB09128,1,DB00162$h
DB00586,DB01254,1,DB01251$h
DB00267,DB00479,1,DB00860$h
DB01600,DB09026,1,DB06636$h
DB00390,DB09039,1,DB04711$t
DB01128,DB04908,1,DB08901$t
DB00570,DB08916,1,DB00428$h
DB00694,DB01232,1,DB00613$h
DB00834,DB08903,1,DB06414$t
DB01097,DB08895,1,DB01162$t
DB01000,DB01017,1,DB00227$t
DB00374,DB00554,1,DB04835$t
DB00594,DB00956,1,DB00302$h
DB00784,DB00946,1,DB08916$t
DB00188,DB00363,1,DB00342$h
DB00220,DB09073,1,DB06412$t
DB00158,DB00252,1,DB01166$h
DB00363,DB00696,1,DB06228$h
DB00765,DB00898,1,DB00417$t
DB00374,DB00966,1,DB00565$t
DB00367,DB00834,1,DB00610$h
DB00650,DB01101,1,DB01624$t
DB00390,DB04855,1,DB00188$h
DB00196,DB06603,1,DB00861$t
DB06636,DB08820,1,DB00846$t
DB00178,DB00945,1,DB00421$t
DB00213,DB06413,1,DB06274$t
DB00351,DB00374,1,DB00788$h
DB06290,DB09118,1,DB00387$t
DB00409,DB00601,1,DB00872$h
DB00790,DB00991,1,DB00847$t
DB00903,DB01192,1,DB03615$h
DB00177,DB00519,1,DB00146$h
DB00252,DB06717,1,DB00746$h
DB00381,DB06207,1,DB00531$h
DB00374,DB06684,1,DB00318$t
DB00897,DB05521,1,DB09009$h
DB00437,DB00900,1,DB00682$h
DB00224,DB01100,1,DB01129$h
DB00611,DB01560,1,DB00594$t
DB00682,DB09123,1,DB00956$t
DB01021,DB08897,1,DB08992$t
DB00423,DB00450,1,DB00603$h
DB00706,DB01156,1,DB00904$t
DB01221,DB06201,1,DB11315$h
DB00598,DB01235,1,DB08867$h
DB00684,DB00695,1,DB06781$t
DB00177,DB00903,1,DB00842$h
DB00974,DB06695,1,DB00537$t
DB04837,DB09290,1,DB00605$h
DB00586,DB01600,1,DB08934$h
DB00203,DB00360,1,DB00696$h
DB00544,DB09257,1,DB00501$h
DB00498,DB09079,1,DB01275$h
DB08912,DB09143,1,DB01080$h
DB00243,DB00571,1,DB06403$t
DB00762,DB06290,1,DB00547$h
DB00563,DB09291,1,DB06603$t
DB01232,DB04868,1,DB09065$h
DB00601,DB00867,1,DB01413$h
DB01609,DB04868,1,DB00333$t
DB00346,DB00706,1,DB01005$h
DB00496,DB08897,1,DB00867$h
DB00717,DB09280,1,DB09286$h
DB00762,DB08899,1,DB00122$t
DB00486,DB01198,1,DB00275$h
DB00531,DB01021,1,DB01197$h
DB01166,DB01232,1,DB01137$t
DB01095,DB01394,1,DB00766$t
DB00975,DB09075,1,DB04839$h
DB00450,DB06684,1,DB00104$h
DB00387,DB06702,1,DB06268$t
DB00181,DB00206,1,DB00846$h
DB00864,DB01211,1,DB01598$t
DB00186,DB01501,1,DB00541$t
DB00524,DB04876,1,DB00209$h
DB01255,DB01614,1,DB09027$h
DB00582,DB01018,1,DB00465$t
DB00980,DB01041,1,DB08910$h
DB00497,DB04831,1,DB08868$h
DB00671,DB00682,1,DB01017$t
DB00381,DB06717,1,DB08903$t
DB00612,DB00806,1,DB00573$t
DB00559,DB00641,1,DB00744$t
DB01609,DB06702,1,DB00146$h
DB00988,DB09042,1,DB00798$t
DB00104,DB01208,1,DB01095$h
DB00502,DB01168,1,DB01018$h
DB00252,DB00762,1,DB01214$t
DB00559,DB00619,1,DB00741$h
DB00732,DB01627,1,DB00628$t
DB00590,DB02703,1,DB01259$t
DB00898,DB04844,1,DB00187$h
DB00266,DB00279,1,DB01603$t
DB00346,DB01232,1,DB08899$h
DB00554,DB01254,1,DB00238$h
DB06589,DB08881,1,DB09320$t
DB00798,DB00948,1,DB00584$t
DB00555,DB06204,1,DB00929$t
DB01016,DB04574,1,DB00692$h
DB00388,DB00651,1,DB05266$h
DB00903,DB01418,1,DB00744$t
DB00977,DB06201,1,DB00260$t
DB00501,DB01166,1,DB00912$t
DB00635,DB01656,1,DB00436$t
DB00898,DB00950,1,DB01248$h
DB00404,DB00450,1,DB01101$h
DB08916,DB09039,1,DB01082$h
DB00181,DB00323,1,DB09282$h
DB00264,DB01182,1,DB00879$t
DB00346,DB08822,1,DB00218$t
DB00834,DB01165,1,DB01009$t
DB00374,DB00876,1,DB01558$h
DB00333,DB06702,1,DB01582$h
DB04876,DB09128,1,DB01329$h
DB01197,DB08907,1,DB06176$t
DB00381,DB00590,1,DB00399$t
DB00912,DB01224,1,DB01198$t
DB00480,DB01097,1,DB09570$h
DB09065,DB09123,1,DB04570$h
DB00784,DB06826,1,DB00196$h
DB00794,DB05812,1,DB00731$t
DB04855,DB05521,1,DB06695$h
DB06636,DB09053,1,DB01553$t
DB00880,DB00956,1,DB00180$t
DB00222,DB01021,1,DB00864$h
DB00450,DB01589,1,DB00871$h
DB00413,DB00593,1,DB08881$h
DB00559,DB01211,1,DB00873$t
DB00976,DB06702,1,DB11181$h
DB01072,DB08860,1,DB00252$t
DB00794,DB00796,1,DB00280$h
DB08873,DB09071,1,DB01198$t
DB00976,DB01166,1,DB06795$h
DB01264,DB08820,1,DB09256$t
DB00794,DB01267,1,DB00209$t
DB00266,DB00682,1,DB01002$h
DB00333,DB01068,1,DB09291$h
DB06228,DB08816,1,DB00316$t
DB00358,DB06717,1,DB01177$h
DB00327,DB00470,1,DB01214$h
DB05676,DB08931,1,DB00384$t
DB01207,DB09030,1,DB00607$t
DB01021,DB01062,1,DB00260$t
DB00332,DB01106,1,DB06144$t
DB00500,DB09026,1,DB00769$t
DB01009,DB06605,1,DB00681$h
DB00564,DB06605,1,DB00424$h
DB01220,DB05294,1,DB00861$h
DB01340,DB06212,1,DB08992$h
DB00277,DB01210,1,DB00732$h
DB00214,DB00318,1,DB09042$t
DB00196,DB01621,1,DB00687$h
DB00681,DB00764,1,DB09282$h
DB00723,DB09080,1,DB00705$t
DB00887,DB04876,1,DB01407$h
DB00196,DB00834,1,DB01053$t
DB06663,DB08907,1,DB08826$t
DB00682,DB01208,1,DB00999$h
DB01609,DB06772,1,DB00284$t
DB09076,DB09290,1,DB08930$t
DB00328,DB03615,1,DB00449$h
DB00413,DB01221,1,DB01129$t
DB00337,DB00993,1,DB00500$t
DB01072,DB01238,1,DB04843$t
DB00421,DB00806,1,DB09080$h
DB00222,DB06335,1,DB09070$t
DB00213,DB00884,1,DB01048$h
DB00956,DB01264,1,DB04876$h
DB00872,DB01020,1,DB01099$t
DB00196,DB00932,1,DB09272$t
DB00332,DB00450,1,DB00852$h
DB00220,DB01394,1,DB01605$t
DB00203,DB08912,1,DB00927$t
DB04855,DB05109,1,DB00146$h
DB00598,DB00841,1,DB00404$h
DB09042,DB09268,1,DB01192$h
DB00834,DB09074,1,DB00779$h
DB00531,DB01264,1,DB04924$t
DB00935,DB01255,1,DB00873$h
DB00584,DB00700,1,DB00767$t
DB00691,DB00877,1,DB00904$h
DB01041,DB09071,1,DB06412$h
DB00773,DB01418,1,DB00862$h
DB00315,DB00850,1,DB00368$t
DB00196,DB00203,1,DB01362$h
DB00448,DB04868,1,DB00775$h
DB00252,DB04835,1,DB01221$h
DB00468,DB01590,1,DB03754$t
DB00864,DB01168,1,DB01581$t
DB00356,DB00557,1,DB01202$h
DB00323,DB06204,1,DB01602$t
DB00214,DB00263,1,DB01184$t
DB00959,DB01016,1,DB06209$t
DB00328,DB01418,1,DB01066$t
DB01166,DB06413,1,DB09135$h
DB00898,DB01062,1,DB00806$t
DB00163,DB00749,1,DB00728$t
DB00773,DB01045,1,DB00973$t
DB00350,DB00862,1,DB00877$h
DB00444,DB06717,1,DB09060$t
DB00864,DB08820,1,DB00816$t
DB00880,DB01070,1,DB01611$t
DB00652,DB01021,1,DB01193$h
DB00220,DB09227,1,DB00832$t
DB00612,DB08896,1,DB01594$h
DB00497,DB06274,1,DB00315$h
DB01263,DB09280,1,DB00267$h
DB00327,DB06274,1,DB02901$t
DB00368,DB01168,1,DB01267$t
DB00872,DB01259,1,DB01611$h
DB00243,DB00564,1,DB00796$t
DB00834,DB01155,1,DB01610$h
DB00252,DB01087,1,DB04348$t
DB00195,DB01614,1,DB08932$t
DB01082,DB01416,1,DB00297$h
DB00732,DB01234,1,DB00790$t
DB00437,DB00691,1,DB01171$h
DB00521,DB00794,1,DB00996$h
DB01407,DB06413,1,DB01162$h
DB00335,DB08877,1,DB01073$h
DB00704,DB06800,1,DB01198$h
DB00503,DB01222,1,DB00358$t
DB00291,DB01656,1,DB06412$h
DB00414,DB01621,1,DB00847$h
DB00220,DB00741,1,DB01238$h
DB00897,DB06717,1,DB04842$h
DB00229,DB00682,1,DB04861$h
DB00291,DB00337,1,DB00906$t
DB00309,DB00705,1,DB05521$h
DB00266,DB00618,1,DB06729$t
DB00946,DB00991,1,DB00162$h
DB00724,DB08895,1,DB00551$h
DB00582,DB08881,1,DB01602$t
DB00404,DB06717,1,DB08906$t
DB00607,DB04908,1,DB01097$t
DB00186,DB00628,1,DB00136$h
DB00980,DB05271,1,DB01598$t
DB01263,DB06605,1,DB00923$h
DB00199,DB09143,1,DB01150$t
DB01018,DB08895,1,DB09477$t
DB00404,DB06290,1,DB06589$t
DB00673,DB08881,1,DB00773$h
DB00300,DB01601,1,DB00980$t
DB00948,DB01024,1,DB00682$h
DB00696,DB00872,1,DB00601$t
DB00887,DB01551,1,DB09289$t
DB00243,DB00694,1,DB00170$h
DB00951,DB01166,1,DB01764$h
DB00975,DB06207,1,DB01020$h
DB01030,DB09291,1,DB00530$h
DB01087,DB06769,1,DB08930$h
DB00359,DB00945,1,DB00195$h
DB00695,DB01251,1,DB00376$h
DB01234,DB09143,1,DB00627$h
DB00767,DB01171,1,DB04908$h
DB00363,DB06700,1,DB00338$t
DB00571,DB09049,1,DB01143$h
DB00199,DB01238,1,DB01020$h
DB00196,DB01248,1,DB01100$h
DB00582,DB01166,1,DB04272$t
DB00206,DB00571,1,DB00588$h
DB00230,DB09477,1,DB01605$h
DB01195,DB01238,1,DB09268$t
DB01017,DB06204,1,DB00853$h
DB00788,DB01609,1,DB04938$h
DB00573,DB01609,1,DB05015$t
DB00196,DB08867,1,DB01263$t
DB06605,DB06700,1,DB00163$t
DB00486,DB00841,1,DB06616$h
DB04855,DB09073,1,DB00584$h
DB00333,DB00842,1,DB00368$t
DB01656,DB08895,1,DB08901$t
DB00918,DB01614,1,DB00496$h
DB00181,DB04953,1,DB00590$t
DB00409,DB00953,1,DB01288$t
DB00998,DB09042,1,DB06663$t
DB00211,DB01364,1,DB09211$h
DB04839,DB09073,1,DB00996$h
DB00396,DB09075,1,DB00512$h
DB00374,DB01340,1,DB00847$h
DB06616,DB06717,1,DB00350$h
DB00252,DB00475,1,DB00481$t
DB00559,DB00773,1,DB00612$h
DB00834,DB08868,1,DB00624$t
DB00252,DB09280,1,DB00633$h
DB00625,DB05271,1,DB09009$t
DB01195,DB09065,1,DB01609$t
DB01033,DB04854,1,DB00351$h
DB00503,DB01394,1,DB00929$h
DB00563,DB00651,1,DB04831$t
DB00498,DB01609,1,DB06412$h
DB00309,DB00363,1,DB08932$t
DB00175,DB05109,1,DB01035$t
DB00346,DB00796,1,DB00277$h
DB01248,DB08820,1,DB00356$h
DB00489,DB00961,1,DB06209$h
DB00808,DB00816,1,DB00242$h
DB06207,DB06717,1,DB01511$h
DB00932,DB06290,1,DB00178$h
DB00224,DB06218,1,DB01601$h
DB00465,DB00864,1,DB00795$t
DB00620,DB00912,1,DB00609$t
DB00390,DB01021,1,DB00316$t
DB00358,DB08916,1,DB01177$t
DB00705,DB03880,1,DB00187$t
DB00381,DB00732,1,DB08947$h
DB00976,DB04835,1,DB06480$t
DB00946,DB01166,1,DB02659$h
DB01234,DB01259,1,DB00912$t
DB00328,DB00864,1,DB06717$h
DB00542,DB00862,1,DB01656$h
DB01136,DB09075,1,DB00872$h
DB00294,DB00776,1,DB02546$t
DB00806,DB00991,1,DB00910$t
DB00502,DB09128,1,DB01128$t
DB00501,DB01656,1,DB00959$t
DB00991,DB04865,1,DB00974$h
DB00193,DB05271,1,DB00759$h
DB00252,DB04953,1,DB08905$h
DB00687,DB01263,1,DB09272$h
DB00220,DB00745,1,DB09211$h
DB00203,DB08931,1,DB00563$t
DB00273,DB00747,1,DB00444$h
DB00598,DB01255,1,DB09288$h
DB00398,DB01232,1,DB01416$h
DB02901,DB08907,1,DB01236$t
DB00852,DB00988,1,DB00847$h
DB00503,DB00897,1,DB01408$h
DB00993,DB01418,1,DB01198$t
DB03615,DB09060,1,DB09272$t
DB00177,DB00335,1,DB00873$h
DB00309,DB04817,1,DB09570$h
DB00358,DB09054,1,DB00933$t
DB00997,DB08893,1,DB01240$h
DB00603,DB00834,1,DB05266$h
DB00537,DB00722,1,DB01558$t
DB00384,DB00864,1,DB00248$t
DB00181,DB00404,1,DB01083$h
DB01064,DB06413,1,DB00424$t
DB00794,DB08820,1,DB01364$t
DB00897,DB01017,1,DB00987$h
DB00232,DB01119,1,DB06777$h
DB00387,DB01010,1,DB00877$t
DB00877,DB04876,1,DB00643$t
DB01551,DB01614,1,DB01130$t
DB04843,DB08897,1,DB00678$t
DB00747,DB06204,1,DB00756$t
DB01238,DB04839,1,DB00765$t
DB00242,DB01656,1,DB06781$t
DB01017,DB01621,1,DB00662$h
DB00220,DB06414,1,DB09038$t
DB00277,DB00279,1,DB01330$t
DB00214,DB09118,1,DB01560$t
DB00682,DB01138,1,DB01066$h
DB00206,DB00598,1,DB00475$h
DB00268,DB00854,1,DB00896$h
DB00337,DB00631,1,DB00610$t
DB01254,DB06636,1,DB00035$t
DB00388,DB00938,1,DB00695$h
DB00448,DB01072,1,DB00795$h
DB00479,DB00766,1,DB01204$h
DB00104,DB00633,1,DB01070$t
DB00494,DB00557,1,DB06729$h
DB01624,DB09065,1,DB00950$t
DB01045,DB05812,1,DB00591$t
DB00333,DB05271,1,DB00438$h
DB00104,DB06335,1,DB05015$t
DB00178,DB00468,1,DB00635$h
DB00211,DB00988,1,DB06410$h
DB00459,DB00603,1,DB01291$t
DB01082,DB01330,1,DB06636$t
DB00193,DB00956,1,DB09049$h
DB06626,DB08912,1,DB00897$t
DB00582,DB09123,1,DB00240$h
DB01238,DB06684,1,DB00479$t
DB01229,DB04817,1,DB00491$t
DB00615,DB01609,1,DB02703$h
DB01256,DB01264,1,DB00328$t
DB00532,DB01083,1,DB00227$t
DB00243,DB06290,1,DB00843$t
DB01045,DB06589,1,DB00884$h
DB00035,DB00233,1,DB05039$h
DB00501,DB01320,1,DB06708$h
DB00798,DB01605,1,DB06480$h
DB00440,DB01016,1,DB05039$t
DB01320,DB09256,1,DB06414$h
DB00554,DB00834,1,DB00665$h
DB01181,DB04817,1,DB01192$t
DB00921,DB09290,1,DB00724$h
DB00854,DB06201,1,DB00503$t
DB00322,DB00814,1,DB00609$h
DB00193,DB09118,1,DB05351$t
DB00177,DB00465,1,DB04918$h
DB00764,DB09063,1,DB00724$t
DB09053,DB09054,1,DB00308$h
DB00635,DB05521,1,DB05109$t
DB00703,DB01235,1,DB01327$h
DB00615,DB08896,1,DB00945$h
DB00582,DB04938,1,DB06684$h
DB02703,DB08896,1,DB00782$h
DB00187,DB00436,1,DB09009$h
DB00341,DB06201,1,DB00207$h
DB00586,DB00946,1,DB00937$h
DB00794,DB06176,1,DB00811$h
DB00035,DB01551,1,DB09236$t
DB01009,DB04865,1,DB00291$t
DB00449,DB00668,1,DB00563$t
DB00186,DB00502,1,DB01437$h
DB00610,DB06707,1,DB00262$t
DB00951,DB01320,1,DB00480$h
DB00188,DB08912,1,DB11256$t
DB00599,DB01083,1,DB01211$t
DB00771,DB00898,1,DB00665$h
DB01196,DB01656,1,DB00555$h
DB08932,DB09073,1,DB00170$t
DB00688,DB01147,1,DB01296$t
DB00909,DB01041,1,DB11256$h
DB00641,DB00834,1,DB06268$t
DB00398,DB00613,1,DB01438$h
DB00864,DB01045,1,DB00852$h
DB00204,DB00834,1,DB00186$h
DB00480,DB01656,1,DB01215$h
DB00188,DB09063,1,DB00879$t
DB00363,DB01206,1,DB01280$h
DB00332,DB00841,1,DB00187$h
DB00635,DB01609,1,DB01236$h
DB01036,DB09118,1,DB00278$h
DB00300,DB00684,1,DB01238$h
DB00605,DB08794,1,DB00703$t
DB00834,DB06290,1,DB00278$h
DB00373,DB09065,1,DB00946$h
DB06480,DB09065,1,DB00542$t
DB00881,DB09292,1,DB01023$h
DB00248,DB00521,1,DB09272$h
DB00268,DB00341,1,DB08906$t
DB00603,DB00673,1,DB00722$h
DB00220,DB06708,1,DB04570$t
DB00415,DB00688,1,DB05521$t
DB00605,DB04865,1,DB08895$h
DB05521,DB06603,1,DB01218$t
DB00673,DB01380,1,DB00563$h
DB01082,DB01150,1,DB09286$h
DB00468,DB01136,1,DB06262$h
DB00288,DB09063,1,DB09079$h
DB01041,DB01100,1,DB06813$t
DB01182,DB01264,1,DB06789$t
DB00280,DB08912,1,DB02901$h
DB01211,DB01238,1,DB01240$t
DB00243,DB09102,1,DB00605$t
DB08901,DB09063,1,DB00832$h
DB00424,DB04924,1,DB06144$h
DB00343,DB09118,1,DB00955$h
DB00196,DB00277,1,DB00953$t
DB00673,DB01058,1,DB01618$t
DB01418,DB04918,1,DB06707$h
DB00214,DB00844,1,DB00671$h
DB00908,DB09065,1,DB01275$h
DB00296,DB05812,1,DB00897$t
DB00275,DB06212,1,DB00291$h
DB00333,DB00475,1,DB01256$t
DB00460,DB00537,1,DB01195$h
DB01029,DB08907,1,DB06176$t
DB00921,DB06274,1,DB01198$h
DB01211,DB06480,1,DB01357$t
DB04842,DB09042,1,DB00932$h
DB00687,DB00977,1,DB00649$h
DB00611,DB00704,1,DB01183$h
DB00814,DB00955,1,DB00607$t
DB00227,DB09102,1,DB00873$t
DB00460,DB01059,1,DB04831$h
DB00796,DB09282,1,DB00862$h
DB00222,DB08912,1,DB00314$h
DB01100,DB01211,1,DB00765$t
DB00624,DB01234,1,DB00705$h
DB00440,DB02901,1,DB00338$t
DB00295,DB00436,1,DB01326$h
DB00277,DB00564,1,DB01046$t
DB00991,DB09026,1,DB00316$h
DB06228,DB06441,1,DB01001$t
DB00694,DB04817,1,DB00986$t
DB00295,DB00979,1,DB00628$t
DB00745,DB09073,1,DB00409$h
DB01254,DB06702,1,DB00339$h
DB04868,DB05521,1,DB00394$h
DB00266,DB01140,1,DB01408$t
DB00682,DB01000,1,DB01267$t
DB00295,DB00808,1,DB00349$h
DB01033,DB01418,1,DB00933$h
DB01119,DB01120,1,DB01229$h
DB00252,DB01030,1,DB00345$t
DB00384,DB00542,1,DB01219$t
DB01021,DB01171,1,DB01598$t
DB00762,DB04817,1,DB06684$t
DB08912,DB09039,1,DB00603$h
DB00966,DB01235,1,DB01255$h
DB00273,DB00470,1,DB00195$t
DB06414,DB09143,1,DB04861$h
DB00956,DB09054,1,DB09280$t
DB00285,DB00945,1,DB00452$h
DB01166,DB08820,1,DB09074$h
DB00252,DB01357,1,DB00993$t
DB00834,DB01184,1,DB00854$h
DB01045,DB06414,1,DB01291$h
DB01060,DB01082,1,DB08910$h
DB01214,DB06218,1,DB01236$t
DB00687,DB08873,1,DB00402$t
DB00841,DB01364,1,DB00999$h
DB00754,DB00765,1,DB04908$t
DB00498,DB09030,1,DB00446$h
DB00691,DB01119,1,DB01320$h
DB00485,DB01238,1,DB08941$h
DB01211,DB03880,1,DB08895$h
DB00177,DB08907,1,DB00928$h
DB00537,DB00584,1,DB00908$h
DB01411,DB08873,1,DB01117$h
DB00199,DB00549,1,DB09220$t
DB00564,DB01083,1,DB06603$h
DB00337,DB00687,1,DB00910$t
DB00650,DB09256,1,DB00288$t
DB00282,DB01268,1,DB06212$h
DB00618,DB01604,1,DB00279$h
DB00684,DB01415,1,DB00696$t
DB00316,DB09288,1,DB00357$t
DB00263,DB06218,1,DB00282$t
DB00180,DB00559,1,DB00887$h
DB00388,DB00852,1,DB00682$h
DB06414,DB09053,1,DB01610$h
DB01017,DB01607,1,DB09075$t
DB04844,DB06201,1,DB06636$h
DB00641,DB08873,1,DB00178$t
DB00400,DB01418,1,DB00177$t
DB00266,DB01101,1,DB00732$h
DB00391,DB00887,1,DB06218$h
DB00684,DB00732,1,DB01120$t
DB00959,DB09063,1,DB00413$t
DB01263,DB04946,1,DB00570$h
DB05521,DB09074,1,DB00916$t
DB01200,DB08820,1,DB00749$h
DB00199,DB00619,1,DB01038$t
DB01232,DB01394,1,DB09038$t
DB00957,DB09119,1,DB00233$h
DB01198,DB04855,1,DB00643$t
DB00211,DB00983,1,DB00350$h
DB00618,DB01061,1,DB00367$t
DB00496,DB08820,1,DB00774$h
DB00956,DB01100,1,DB00555$h
DB00801,DB01440,1,DB00177$h
DB00280,DB00960,1,DB00519$h
DB01560,DB04837,1,DB06789$t
DB00390,DB00571,1,DB01597$h
DB00384,DB09282,1,DB00324$t
DB01232,DB05109,1,DB00642$h
DB01218,DB06636,1,DB01250$h
DB01211,DB01220,1,DB06707$t
DB00451,DB09221,1,DB00497$t
DB00277,DB04854,1,DB00603$t
DB00390,DB01193,1,DB00324$h
DB06626,DB09054,1,DB01060$h
DB00918,DB09054,1,DB00929$h
DB00582,DB01129,1,DB00565$h
DB01015,DB06813,1,DB01248$t
DB00352,DB01250,1,DB00590$t
DB01097,DB09054,1,DB09102$h
DB00396,DB01232,1,DB01601$t
DB00346,DB01023,1,DB06210$h
DB01041,DB01221,1,DB09055$h
DB01418,DB09288,1,DB05271$t
DB06603,DB09073,1,DB00669$h
DB00359,DB00470,1,DB00591$h
DB00285,DB00449,1,DB00609$h
DB06228,DB06695,1,DB09227$h
DB00136,DB01406,1,DB01296$t
DB00175,DB09102,1,DB00391$h
DB00624,DB00731,1,DB00493$h
DB00519,DB00537,1,DB00900$t
DB00819,DB00908,1,DB01586$t
DB00035,DB00327,1,DB00448$h
DB00864,DB00959,1,DB08931$h
DB00224,DB00762,1,DB05676$t
DB00783,DB00974,1,DB04348$h
DB00620,DB00624,1,DB04868$t
DB00983,DB01021,1,DB00974$t
DB01234,DB01656,1,DB08867$h
DB00492,DB01392,1,DB04339$t
DB00590,DB00794,1,DB03615$t
DB00374,DB01193,1,DB00227$t
DB00376,DB00470,1,DB06636$h
DB00867,DB01364,1,DB01129$h
DB00624,DB00839,1,DB04861$h
DB00593,DB08912,1,DB01023$t
DB00295,DB04831,1,DB09050$h
DB00495,DB03880,1,DB00960$h
DB00775,DB08794,1,DB00640$h
DB01072,DB09128,1,DB00260$h
DB01218,DB01319,1,DB00450$h
DB01320,DB06605,1,DB01193$h
DB00598,DB06218,1,DB00443$h
DB00862,DB00887,1,DB06401$t
DB01041,DB05246,1,DB01410$t
DB01017,DB04953,1,DB00603$t
DB00497,DB01247,1,DB04348$t
DB01232,DB06335,1,DB01611$t
DB00278,DB00498,1,DB01214$t
DB00765,DB00906,1,DB00740$h
DB00673,DB01198,1,DB01190$t
DB00224,DB09227,1,DB09079$h
DB00363,DB06616,1,DB00317$h
DB00358,DB08820,1,DB09274$h
DB01017,DB01595,1,DB08930$h
DB00564,DB00635,1,DB08877$t
DB01590,DB09053,1,DB00836$h
DB00279,DB00564,1,DB01248$h
DB00214,DB00461,1,DB06730$t
DB01264,DB06603,1,DB01326$t
DB01609,DB09101,1,DB01066$t
DB01224,DB09054,1,DB00879$t
DB00443,DB01016,1,DB00437$h
DB01359,DB08868,1,DB01268$h
DB06772,DB08912,1,DB01298$t
DB00363,DB04876,1,DB00604$t
DB00783,DB01609,1,DB06603$t
DB00961,DB04861,1,DB08816$h
DB00932,DB06441,1,DB00887$h
DB01234,DB09065,1,DB08860$h
DB00363,DB04845,1,DB09156$h
DB01156,DB01200,1,DB00923$t
DB00180,DB00695,1,DB01172$t
DB01100,DB08816,1,DB01036$t
DB00414,DB00880,1,DB00482$h
DB00495,DB00613,1,DB01253$t
DB01171,DB01238,1,DB01062$t
DB00196,DB00997,1,DB01139$h
DB05521,DB09054,1,DB01357$t
DB00503,DB08875,1,DB00921$h
DB01171,DB01393,1,DB09071$t
DB00206,DB04844,1,DB00423$h
DB00979,DB09272,1,DB00897$h
DB00959,DB08899,1,DB00921$t
DB00818,DB00956,1,DB00839$t
DB01184,DB04855,1,DB06594$h
DB00927,DB09027,1,DB00232$t
DB01162,DB09220,1,DB04844$h
DB00438,DB00452,1,DB00535$t
DB00334,DB00897,1,DB01248$h
DB00728,DB00798,1,DB00973$t
DB01238,DB09042,1,DB09039$t
DB00986,DB09272,1,DB00351$t
DB00320,DB01618,1,DB00218$t
DB00384,DB00908,1,DB00278$h
DB00387,DB00557,1,DB00586$t
DB00452,DB01111,1,DB00730$t
DB00204,DB00450,1,DB08822$h
DB00573,DB06605,1,DB00730$t
DB00718,DB01004,1,DB01101$h
DB00814,DB01418,1,DB00790$h
DB00997,DB09054,1,DB09070$h
DB00446,DB01067,1,DB01440$t
DB00186,DB04908,1,DB01330$t
DB00396,DB01609,1,DB00598$h
DB00448,DB00530,1,DB01112$t
DB00465,DB09285,1,DB01129$t
DB00749,DB06826,1,DB05239$h
DB00177,DB00820,1,DB01063$h
DB01083,DB01436,1,DB01193$h
DB00264,DB00932,1,DB09143$h
DB00449,DB01203,1,DB00819$t
DB06335,DB06414,1,DB00227$t
DB00470,DB08910,1,DB06696$h
DB00199,DB08860,1,DB00220$h
DB00932,DB01211,1,DB00905$t
DB00482,DB00798,1,DB01332$t
DB00163,DB00682,1,DB00961$t
DB01263,DB06603,1,DB00594$t
